source,a,b,n_pr,mean_a,mean_b,delta,a12,p,p_holm
co_edited,ppr_in,ppr_in_pl,708,0.30788237415179504,0.31048868935521473,-0.0026063152034196957,0.4980579096045198,0.8428701097337832,1.0
co_edited,ppr_in,hops_lines,708,0.30788237415179504,0.3889406639539054,-0.08105828980211038,0.40884244629576433,4.482415979814838e-27,4.70653677880558e-25
co_edited,ppr_in,pagerank,708,0.30788237415179504,0.27113405841778015,0.03674831573401488,0.5572592486194899,8.53286446453572e-08,4.522418166203932e-06
co_edited,ppr_in,bm25_issue,708,0.30788237415179504,0.4072061222087705,-0.09932374805697547,0.3656765696319704,7.634360459108734e-36,9.542950573885917e-34
co_edited,ppr_in,bm25_issue_pl,708,0.30788237415179504,0.35404132757151824,-0.0461589534197232,0.4489231223467075,7.725569027030532e-06,0.00027812048497309914
co_edited,ppr_in,path_issue,708,0.30788237415179504,0.4342253964517383,-0.12634302229994326,0.34238943949695166,7.799684033223854e-42,1.0763563965848918e-39
co_edited,ppr_in,bm25_seed,708,0.30788237415179504,0.39307755470361405,-0.08519518055181902,0.3928249385553321,1.1164165744161494e-29,1.2727148948344104e-27
co_edited,ppr_in,path_seed,708,0.30788237415179504,0.3706677558813858,-0.06278538172959075,0.4320637428580549,6.81241917849732e-12,4.2236998906683384e-10
co_edited,ppr_in,rrf_ppr_issue,708,0.30788237415179504,0.39305144531133235,-0.08516907115953731,0.3857538143573047,1.644742294072715e-43,2.3519814805239826e-41
co_edited,ppr_in,rrf_ppr_issue_path,708,0.30788237415179504,0.4445339590246017,-0.13665158487280665,0.3206613680615404,8.846411119501178e-70,1.4773506569566968e-67
co_edited,ppr_in,rrf_hops_path,708,0.30788237415179504,0.45711705134816016,-0.14923467719636513,0.31355732707714895,3.768807632683272e-70,6.3692848992347305e-68
co_edited,ppr_in,rrf_hops_issue_path,708,0.30788237415179504,0.47952449145069204,-0.171642117298897,0.27916227776181807,1.5426906312491278e-85,2.823123855185904e-83
co_edited,ppr_in,rrf_pprpl_issue_path,708,0.30788237415179504,0.48582589285714284,-0.1779435187053478,0.27428859842318615,4.376133006402975e-83,7.877039411525355e-81
co_edited,ppr_in,same_dir,708,0.30788237415179504,0.3287003407766119,-0.020817966624816886,0.48539691659484824,0.0593150895030586,0.9490414320489376
co_edited,ppr_in,random,708,0.30788237415179504,0.2482625577302484,0.05961981642154662,0.5899805292221264,8.496416740699364e-25,8.41145257329237e-23
co_edited,ppr_in_pl,hops_lines,708,0.31048868935521473,0.3889406639539054,-0.07845197459869069,0.4117481008011747,6.309589015163409e-32,7.445315037892823e-30
co_edited,ppr_in_pl,pagerank,708,0.31048868935521473,0.27113405841778015,0.039354630937434576,0.5574796913402917,5.083845376080496e-07,2.440245780518638e-05
co_edited,ppr_in_pl,bm25_issue,708,0.31048868935521473,0.4072061222087705,-0.09671743285355577,0.36956474033642944,3.4970947456810234e-31,4.021658957533177e-29
co_edited,ppr_in_pl,bm25_issue_pl,708,0.31048868935521473,0.35404132757151824,-0.04355263821630351,0.451563447604456,5.37963982737121e-06,0.0002098059532674772
co_edited,ppr_in_pl,path_issue,708,0.31048868935521473,0.4342253964517383,-0.12373670709652357,0.34657585623543674,2.7965239773348664e-43,3.9710640478155103e-41
co_edited,ppr_in_pl,bm25_seed,708,0.31048868935521473,0.39307755470361405,-0.08258886534839932,0.3954951881643205,2.3657689159509118e-26,2.4603996725889483e-24
co_edited,ppr_in_pl,path_seed,708,0.31048868935521473,0.3706677558813858,-0.060179066526171054,0.43427116250119696,1.1510048009516515e-12,7.36643072609057e-11
co_edited,ppr_in_pl,rrf_ppr_issue,708,0.31048868935521473,0.39305144531133235,-0.08256275595611762,0.3891153164799387,1.6253925568894723e-33,1.999232844974051e-31
co_edited,ppr_in_pl,rrf_ppr_issue_path,708,0.31048868935521473,0.4445339590246017,-0.13404526966938696,0.32505027291008326,7.960327823464535e-62,1.2975334352247192e-59
co_edited,ppr_in_pl,rrf_hops_path,708,0.31048868935521473,0.45711705134816016,-0.14662836199294543,0.3177646908615021,2.082410133700944e-74,3.6025695313026333e-72
co_edited,ppr_in_pl,rrf_hops_issue_path,708,0.31048868935521473,0.47952449145069204,-0.1690358020954773,0.2841486721567877,1.5428486367117439e-83,2.8079845188153737e-81
co_edited,ppr_in_pl,rrf_pprpl_issue_path,708,0.31048868935521473,0.48582589285714284,-0.1753372035019281,0.2793049171693958,1.881875902371844e-83,3.4061953832930373e-81
co_edited,ppr_in_pl,same_dir,708,0.31048868935521473,0.3287003407766119,-0.01821165142139719,0.48740384308468193,0.0643805642491006,0.9490414320489376
co_edited,ppr_in_pl,random,708,0.31048868935521473,0.2482625577302484,0.06222613162496632,0.5897640764148233,4.942542286917904e-23,4.64598974970283e-21
co_edited,hops_lines,pagerank,708,0.3889406639539054,0.27113405841778015,0.11780660553612526,0.6386893932139551,7.263203235059286e-35,9.006372011473515e-33
co_edited,hops_lines,bm25_issue,708,0.3889406639539054,0.4072061222087705,-0.018265458254865086,0.4685854160681796,0.004947814801970739,0.10885192564335626
co_edited,hops_lines,bm25_issue_pl,708,0.3889406639539054,0.35404132757151824,0.03489933638238718,0.5388348255609818,1.2145510458639698e-06,5.586934810974261e-05
co_edited,hops_lines,path_issue,708,0.3889406639539054,0.4342253964517383,-0.04528473249783288,0.44194077372402574,2.8656632720177984e-07,1.4328316360088992e-05
co_edited,hops_lines,bm25_seed,708,0.3889406639539054,0.39307755470361405,-0.004136890749708633,0.4913129608350092,0.38318130745726753,1.0
co_edited,hops_lines,path_seed,708,0.3889406639539054,0.3706677558813858,0.018272908072519634,0.5233669284049922,0.009364912055074903,0.19666315315657296
co_edited,hops_lines,rrf_ppr_issue,708,0.3889406639539054,0.39305144531133235,-0.004110781357426929,0.48708066009128925,0.04219094639198539,0.759437035055737
co_edited,hops_lines,rrf_ppr_issue_path,708,0.3889406639539054,0.4445339590246017,-0.05559329507069627,0.42630530020109164,1.1288330651372157e-14,7.788948149446788e-13
co_edited,hops_lines,rrf_hops_path,708,0.3889406639539054,0.45711705134816016,-0.06817638739425474,0.41531408599061576,7.415588613294523e-37,9.566109311149934e-35
co_edited,hops_lines,rrf_hops_issue_path,708,0.3889406639539054,0.47952449145069204,-0.09058382749678662,0.38463763605605034,2.804659801107281e-39,3.702150937461611e-37
co_edited,hops_lines,rrf_pprpl_issue_path,708,0.3889406639539054,0.48582589285714284,-0.09688522890323742,0.37904976220115544,2.682386159520072e-36,3.4066304225904917e-34
co_edited,hops_lines,same_dir,708,0.3889406639539054,0.3287003407766119,0.0602403231772935,0.573213915222318,2.445264326772551e-15,1.7605903152762366e-13
co_edited,hops_lines,random,708,0.3889406639539054,0.2482625577302484,0.140678106223657,0.6704321475310415,1.9247753677077538e-54,2.9834018199470183e-52
co_edited,pagerank,bm25_issue,708,0.27113405841778015,0.4072061222087705,-0.13607206379099035,0.3165667193335249,3.26276128690933e-49,4.861514317494902e-47
co_edited,pagerank,bm25_issue_pl,708,0.27113405841778015,0.35404132757151824,-0.08290726915373808,0.3990083069999043,4.754689898272763e-18,3.8037519186182105e-16
co_edited,pagerank,path_issue,708,0.27113405841778015,0.4342253964517383,-0.16309133803395814,0.29575932043793296,4.0009868513657244e-57,6.281549356644187e-55
co_edited,pagerank,bm25_seed,708,0.27113405841778015,0.39307755470361405,-0.1219434962858339,0.34169918446168085,2.1818913147818887e-41,2.9673721881033686e-39
co_edited,pagerank,path_seed,708,0.27113405841778015,0.3706677558813858,-0.09953369746360563,0.37926222509496,1.0403756595563802e-20,9.155305804096145e-19
co_edited,pagerank,rrf_ppr_issue,708,0.27113405841778015,0.39305144531133235,-0.1219173868935522,0.33420911934629255,5.202760506664803e-56,8.116306390397092e-54
co_edited,pagerank,rrf_ppr_issue_path,708,0.27113405841778015,0.4445339590246017,-0.17339990060682153,0.274213787545086,1.9552868766385133e-78,3.4608577716501686e-76
co_edited,pagerank,rrf_hops_path,708,0.27113405841778015,0.45711705134816016,-0.18598299293038,0.26965032398097616,1.4632792070981417e-72,2.5168402362088036e-70
co_edited,pagerank,rrf_hops_issue_path,708,0.27113405841778015,0.47952449145069204,-0.20839043303291188,0.2381030754253248,6.8692956873535e-86,1.2639504064730442e-83
co_edited,pagerank,rrf_pprpl_issue_path,708,0.27113405841778015,0.48582589285714284,-0.21469183443936268,0.2336313798716844,1.9259800148951375e-89,3.582322827704956e-87
co_edited,pagerank,same_dir,708,0.27113405841778015,0.3287003407766119,-0.057566282358831766,0.42915509591752055,6.502910306048508e-08,3.5115715652661946e-06
co_edited,pagerank,random,708,0.27113405841778015,0.2482625577302484,0.022871500687531743,0.5258636167767882,0.0003502561677903999,0.010402989862202536
co_edited,bm25_issue,bm25_issue_pl,708,0.4072061222087705,0.35404132757151824,0.053164794637252266,0.573677742666539,5.600573625143849e-12,3.5283613838406247e-10
co_edited,bm25_issue,path_issue,708,0.4072061222087705,0.4342253964517383,-0.027019274242967795,0.4692277921414664,0.013622887191022085,0.2724577438204417
co_edited,bm25_issue,bm25_seed,708,0.4072061222087705,0.39307755470361405,0.014128567505156453,0.5259663570493792,0.0017769239672891333,0.0479769471168066
co_edited,bm25_issue,path_seed,708,0.4072061222087705,0.3706677558813858,0.03653836632738472,0.5593549506846691,1.2881058000955076e-07,6.698150160496639e-06
co_edited,bm25_issue,rrf_ppr_issue,708,0.4072061222087705,0.39305144531133235,0.014154676897438156,0.5213619968719079,0.06109324840176051,0.9490414320489376
co_edited,bm25_issue,rrf_ppr_issue_path,708,0.4072061222087705,0.4445339590246017,-0.037327836815831184,0.45491896485684186,6.393221756387916e-11,3.899865271396629e-09
co_edited,bm25_issue,rrf_hops_path,708,0.4072061222087705,0.45711705134816016,-0.04991092913938966,0.441165733026908,2.86999548998508e-06,0.00012053981057937336
co_edited,bm25_issue,rrf_hops_issue_path,708,0.4072061222087705,0.47952449145069204,-0.07231836924192153,0.4069562146892655,1.0119602613615781e-23,9.71481850907115e-22
co_edited,bm25_issue,rrf_pprpl_issue_path,708,0.4072061222087705,0.48582589285714284,-0.07861977064837233,0.4007528966772001,1.1340494533934627e-25,1.1453899479273973e-23
co_edited,bm25_issue,same_dir,708,0.4072061222087705,0.3287003407766119,0.07850578143215858,0.6142182562482046,1.903261477486599e-21,1.7129353297379393e-19
co_edited,bm25_issue,random,708,0.4072061222087705,0.2482625577302484,0.1589435644785221,0.7218391905263494,3.8696750914546374e-78,6.810628160960162e-76
co_edited,bm25_issue_pl,path_issue,708,0.35404132757151824,0.4342253964517383,-0.08018406888022006,0.40035191037058315,8.773428403597223e-26,8.948896971669167e-24
co_edited,bm25_issue_pl,bm25_seed,708,0.35404132757151824,0.39307755470361405,-0.03903622713209581,0.45008418717482207,3.249436649791653e-05,0.0011048084609291621
co_edited,bm25_issue_pl,path_seed,708,0.35404132757151824,0.3706677558813858,-0.016626428309867547,0.48350968750997486,0.0374292180967103,0.7111551438374957
co_edited,bm25_issue_pl,rrf_ppr_issue,708,0.35404132757151824,0.39305144531133235,-0.03901011773981411,0.44462798046538343,3.284066047545678e-07,1.609192363297382e-05
co_edited,bm25_issue_pl,rrf_ppr_issue_path,708,0.35404132757151824,0.4445339590246017,-0.09049263145308345,0.38380573909157656,1.0115774196150118e-27,1.0925036131842128e-25
co_edited,bm25_issue_pl,rrf_hops_path,708,0.35404132757151824,0.45711705134816016,-0.10307572377664193,0.3740813224169301,2.6574431198982006e-39,3.5343993494646066e-37
co_edited,bm25_issue_pl,rrf_hops_issue_path,708,0.35404132757151824,0.47952449145069204,-0.1254831638791738,0.34269666283634975,2.0929765735980888e-52,3.202254157605076e-50
co_edited,bm25_issue_pl,rrf_pprpl_issue_path,708,0.35404132757151824,0.48582589285714284,-0.1317845652856246,0.33739506527498475,4.4267299945928645e-61,7.127035291294512e-59
co_edited,bm25_issue_pl,same_dir,708,0.35404132757151824,0.3287003407766119,0.025340986794906317,0.5337975597689043,0.0022187937654193396,0.05768863790090283
co_edited,bm25_issue_pl,random,708,0.35404132757151824,0.2482625577302484,0.10577876984126983,0.6323753551023014,8.556326181777718e-40,1.155104034539992e-37
co_edited,path_issue,bm25_seed,708,0.4342253964517383,0.39307755470361405,0.04114784174812425,0.5536812936895529,7.805979899322702e-07,3.66881055268167e-05
co_edited,path_issue,path_seed,708,0.4342253964517383,0.3706677558813858,0.06355764057035251,0.5852923808611828,1.525027635614532e-17,1.2047718321354801e-15
co_edited,path_issue,rrf_ppr_issue,708,0.4342253964517383,0.39305144531133235,0.04117395114040595,0.550117303456861,7.209367548041309e-06,0.0002667465992775284
co_edited,path_issue,rrf_ppr_issue_path,708,0.4342253964517383,0.4445339590246017,-0.010308562572863389,0.4863385361805356,0.0023690852220653543,0.05910999159157588
co_edited,path_issue,rrf_hops_path,708,0.4342253964517383,0.45711705134816016,-0.022891654896421865,0.4723259599731877,2.810792146298447e-05,0.0009837772512044565
co_edited,path_issue,rrf_hops_issue_path,708,0.4342253964517383,0.47952449145069204,-0.04529909499895374,0.4404046570270356,4.751729672543347e-19,3.8964183314855445e-17
co_edited,path_issue,rrf_pprpl_issue_path,708,0.4342253964517383,0.48582589285714284,-0.05160049640540454,0.43394997446455363,2.045354948029219e-29,2.3112510912730175e-27
co_edited,path_issue,same_dir,708,0.4342253964517383,0.3287003407766119,0.10552505567512638,0.6374784544671073,2.2611512564647387e-36,2.8942736082748655e-34
co_edited,path_issue,random,708,0.4342253964517383,0.2482625577302484,0.1859628387214899,0.7406227057997382,3.589958513748182e-86,6.6414232504341365e-84
co_edited,bm25_seed,path_seed,708,0.39307755470361405,0.3706677558813858,0.022409798822228266,0.5351670975773245,3.1456224127124237e-06,0.00012897051892120937
co_edited,bm25_seed,rrf_ppr_issue,708,0.39307755470361405,0.39305144531133235,2.6109392281703503e-05,0.4950944013533786,0.1451883585157043,1.0
co_edited,bm25_seed,rrf_ppr_issue_path,708,0.39307755470361405,0.4445339590246017,-0.051456404320987637,0.4291640732228926,1.607231895949185e-17,1.2536408788403642e-15
co_edited,bm25_seed,rrf_hops_path,708,0.39307755470361405,0.45711705134816016,-0.06403949664454611,0.4180002952535989,3.3861240211153266e-15,2.370286814780729e-13
co_edited,bm25_seed,rrf_hops_issue_path,708,0.39307755470361405,0.47952449145069204,-0.08644693674707798,0.38396633310989825,7.07447730993329e-33,8.56011754501928e-31
co_edited,bm25_seed,rrf_pprpl_issue_path,708,0.39307755470361405,0.48582589285714284,-0.09274833815352879,0.37858693223530915,1.054932414576368e-31,1.2342709250543506e-29
co_edited,bm25_seed,same_dir,708,0.39307755470361405,0.3287003407766119,0.06437721392700213,0.5900942417568387,2.4994149602060046e-20,2.149496865777164e-18
co_edited,bm25_seed,random,708,0.39307755470361405,0.2482625577302484,0.14481499697336564,0.6956314437103003,5.3040973217777586e-71,9.016965447022189e-69
co_edited,path_seed,rrf_ppr_issue,708,0.3706677558813858,0.39305144531133235,-0.022383689429946563,0.4591343084681924,2.5009887755852806e-06,0.00010754251735016707
co_edited,path_seed,rrf_ppr_issue_path,708,0.3706677558813858,0.4445339590246017,-0.0738662031432159,0.3965435379360976,4.418568972004985e-28,4.816240179485434e-26
co_edited,path_seed,rrf_hops_path,708,0.3706677558813858,0.45711705134816016,-0.08644929546677438,0.3872639966165533,1.4083280314769893e-32,1.675910357457617e-30
co_edited,path_seed,rrf_hops_issue_path,708,0.3706677558813858,0.47952449145069204,-0.10885673556930625,0.35549131794822686,3.0071281209282375e-46,4.330264494136662e-44
co_edited,path_seed,rrf_pprpl_issue_path,708,0.3706677558813858,0.48582589285714284,-0.11515813697575705,0.34977875929649843,2.205133689503594e-49,3.3077005342553913e-47
co_edited,path_seed,same_dir,708,0.3706677558813858,0.3287003407766119,0.041967415104773864,0.5510190239075617,4.6829886772636465e-09,2.716133432812915e-07
co_edited,path_seed,random,708,0.3706677558813858,0.2482625577302484,0.12240519815113737,0.6521184445721218,4.2703525365029543e-47,6.234714703294313e-45
co_edited,rrf_ppr_issue,rrf_ppr_issue_path,708,0.39305144531133235,0.4445339590246017,-0.05148251371326934,0.43293254652239144,2.0560160466558715e-28,2.2821778117880175e-26
co_edited,rrf_ppr_issue,rrf_hops_path,708,0.39305144531133235,0.45711705134816016,-0.06406560603682782,0.4203862635258067,1.5439159576879765e-15,1.1358082210895637e-13
co_edited,rrf_ppr_issue,rrf_hops_issue_path,708,0.39305144531133235,0.47952449145069204,-0.08647304613935969,0.385725884962814,2.485172292081266e-42,3.4543894859929597e-40
co_edited,rrf_ppr_issue,rrf_pprpl_issue_path,708,0.39305144531133235,0.48582589285714284,-0.09277444754581049,0.3799804095247215,4.03941417787312e-39,5.291632573013787e-37
co_edited,rrf_ppr_issue,same_dir,708,0.39305144531133235,0.3287003407766119,0.06435110453472043,0.5963873328226243,6.08995932671572e-22,5.541862987311305e-20
co_edited,rrf_ppr_issue,random,708,0.39305144531133235,0.2482625577302484,0.14478888758108394,0.7048511363273644,8.445248577213281e-76,1.477918501012324e-73
co_edited,rrf_ppr_issue_path,rrf_hops_path,708,0.4445339590246017,0.45711705134816016,-0.012583092323558476,0.4849530387181206,0.32339584703321045,1.0
co_edited,rrf_ppr_issue_path,rrf_hops_issue_path,708,0.4445339590246017,0.47952449145069204,-0.03499053242609035,0.4513110855756647,2.7095671002156076e-24,2.6553757582112956e-22
co_edited,rrf_ppr_issue_path,rrf_pprpl_issue_path,708,0.4445339590246017,0.48582589285714284,-0.04129193383254115,0.4446569073382489,3.295292409465225e-26,3.394151181749182e-24
co_edited,rrf_ppr_issue_path,same_dir,708,0.4445339590246017,0.3287003407766119,0.11583361824798977,0.6589382042197325,1.1158850920462261e-48,1.6515099362284147e-46
co_edited,rrf_ppr_issue_path,random,708,0.4445339590246017,0.2482625577302484,0.19627140129435328,0.7667017779054551,2.7516982122365607e-98,5.173192639004734e-96
co_edited,rrf_hops_path,rrf_hops_issue_path,708,0.45711705134816016,0.47952449145069204,-0.022407440102531873,0.4682233314181748,3.1929659845640603e-15,2.2670058490404828e-13
co_edited,rrf_hops_path,rrf_pprpl_issue_path,708,0.45711705134816016,0.48582589285714284,-0.028708841508982674,0.46159508761850043,6.614462314879239e-14,4.365545127820297e-12
co_edited,rrf_hops_path,same_dir,708,0.45711705134816016,0.3287003407766119,0.12841671057154824,0.6655943774138976,4.5703791628021566e-58,7.266902868855429e-56
co_edited,rrf_hops_path,random,708,0.45711705134816016,0.2482625577302484,0.20885449361791175,0.7684493600178749,5.296923958422352e-96,9.905247802249798e-94
co_edited,rrf_hops_issue_path,rrf_pprpl_issue_path,708,0.47952449145069204,0.48582589285714284,-0.006301401406450802,0.4931792428740145,0.24735527027411075,1.0
co_edited,rrf_hops_issue_path,same_dir,708,0.47952449145069204,0.3287003407766119,0.15082415067408012,0.6981949631331993,2.4976844598073054e-66,4.146156203280127e-64
co_edited,rrf_hops_issue_path,random,708,0.47952449145069204,0.2482625577302484,0.23126193372044362,0.8012075473203741,6.33022648654954e-106,1.1964128059578632e-103
co_edited,rrf_pprpl_issue_path,same_dir,708,0.48582589285714284,0.3287003407766119,0.15712555208053092,0.7032850952791344,7.753993197634918e-70,1.3026708572026662e-67
co_edited,rrf_pprpl_issue_path,random,708,0.48582589285714284,0.2482625577302484,0.23756333512689443,0.8060133981295285,4.2361126268827996e-107,8.04861399107732e-105
co_edited,same_dir,random,708,0.3287003407766119,0.2482625577302484,0.08043778304636351,0.6009547863002329,3.35835735826382e-23,3.190439490350629e-21
symbol,ppr_und,ppr_und_pl,1156,0.44568332568574975,0.48932899880616615,-0.043645673120416395,0.4435886633301803,1.4259785431178523e-13,7.985479841459974e-12
symbol,ppr_und,ppr_out,1156,0.44568332568574975,0.45813890221525977,-0.012455576529510015,0.4859769548975707,0.0029961261259590175,0.07789927927493445
symbol,ppr_und,ppr_out_pl,1156,0.44568332568574975,0.4906277821205256,-0.04494445643477585,0.4418843763843824,2.428516161026285e-15,1.432824535005508e-13
symbol,ppr_und,ppr_in,1156,0.44568332568574975,0.26891172585068185,0.1767715998350679,0.7283089731923708,1.7060479939608545e-122,2.9002815897334527e-120
symbol,ppr_und,ppr_in_pl,1156,0.44568332568574975,0.27672810156960187,0.16895522411614788,0.7167246860071119,1.2379624845341337e-106,2.0426380994813205e-104
symbol,ppr_und,hops_lines,1156,0.44568332568574975,0.47674197454971573,-0.031058648863965976,0.4610786508782222,1.1800910030699673e-07,4.956382212893863e-06
symbol,ppr_und,pagerank,1156,0.44568332568574975,0.40982896318498596,0.03585436250076379,0.5479546311706038,9.352142085084094e-12,4.676071042542047e-10
symbol,ppr_und,bm25_issue,1156,0.44568332568574975,0.3404272250723622,0.10525610061338753,0.635723725170915,4.825906607678357e-45,4.922424739831924e-43
symbol,ppr_und,bm25_issue_pl,1156,0.44568332568574975,0.3552965126677088,0.09038681301804097,0.6189685827516432,1.9971222363728603e-35,1.8373524574630314e-33
symbol,ppr_und,path_issue,1156,0.44568332568574975,0.38238263552099244,0.06330069016475731,0.5846501179344118,5.277950754931823e-18,3.377888483156367e-16
symbol,ppr_und,bm25_seed,1156,0.44568332568574975,0.33602775615587943,0.10965556952987032,0.644310637444475,1.7708623525254528e-56,2.142743446555798e-54
symbol,ppr_und,path_seed,1156,0.44568332568574975,0.36485004396282167,0.08083328172292809,0.6079612462733924,1.027060388138065e-38,9.859779726125424e-37
symbol,ppr_und,rrf_ppr_issue,1156,0.44568332568574975,0.3904138190033678,0.05526950668238195,0.575367272901426,4.850369868316744e-24,3.6862810999207256e-22
symbol,ppr_und,rrf_ppr_issue_path,1156,0.44568332568574975,0.4200118632448838,0.025671462440865933,0.5356212808754686,4.203963947609299e-06,0.00015975063000915336
symbol,ppr_und,rrf_hops_path,1156,0.44568332568574975,0.47590547495198987,-0.030222149266240117,0.46104984075861155,3.4910874366255335e-06,0.00013615241002839582
symbol,ppr_und,rrf_hops_issue_path,1156,0.44568332568574975,0.4565513968956745,-0.010868071209924723,0.48643118197818513,0.28507464285586637,1.0
symbol,ppr_und,rrf_pprpl_issue_path,1156,0.44568332568574975,0.47350017102079317,-0.027816845335043416,0.46585140264125197,0.0001249561708335709,0.003998597466674269
symbol,ppr_und,same_dir,1156,0.44568332568574975,0.3197893621182504,0.12589396356749938,0.6690072706265491,1.6216686839872124e-71,2.237902783902353e-69
symbol,ppr_und,random,1156,0.44568332568574975,0.24847668681438403,0.19720663887136572,0.762292941296201,4.797262475987036e-137,8.778990331056275e-135
symbol,ppr_und_pl,ppr_out,1156,0.48932899880616615,0.45813890221525977,0.03119009659090638,0.5425203691287221,6.50285890090402e-08,2.8612579163977686e-06
symbol,ppr_und_pl,ppr_out_pl,1156,0.48932899880616615,0.4906277821205256,-0.001298783314359453,0.4995734605668035,0.2812293986894444,1.0
symbol,ppr_und_pl,ppr_in,1156,0.48932899880616615,0.26891172585068185,0.2204172729554843,0.7619101782785168,2.854775745742807e-125,5.024405312507341e-123
symbol,ppr_und_pl,ppr_in_pl,1156,0.48932899880616615,0.27672810156960187,0.21260089723656428,0.7512590396427247,5.600144243224183e-131,1.008025963780353e-128
symbol,ppr_und_pl,hops_lines,1156,0.48932899880616615,0.47674197454971573,0.012587024256450419,0.5154358634355432,0.04128343124323927,0.619251468648589
symbol,ppr_und_pl,pagerank,1156,0.48932899880616615,0.40982896318498596,0.07950003562118019,0.5986372439266772,3.729218145188462e-31,3.132543241958308e-29
symbol,ppr_und_pl,bm25_issue,1156,0.48932899880616615,0.3404272250723622,0.14890177373380392,0.6777629278863998,4.2021826669346827e-50,4.622400933628151e-48
symbol,ppr_und_pl,bm25_issue_pl,1156,0.48932899880616615,0.3552965126677088,0.13403248613845736,0.6615843620167383,8.585677051870837e-92,1.3307799430399797e-89
symbol,ppr_und_pl,path_issue,1156,0.48932899880616615,0.38238263552099244,0.1069463632851737,0.6294898887704888,2.2940856748183857e-34,2.064677107336547e-32
symbol,ppr_und_pl,bm25_seed,1156,0.48932899880616615,0.33602775615587943,0.15330124265028672,0.6852954646136901,9.539015855083902e-58,1.1637599343202361e-55
symbol,ppr_und_pl,path_seed,1156,0.48932899880616615,0.36485004396282167,0.12447895484334448,0.6520048101675027,1.7448969375345178e-62,2.2509170494195278e-60
symbol,ppr_und_pl,rrf_ppr_issue,1156,0.48932899880616615,0.3904138190033678,0.09891517980279835,0.6243040672405743,9.38865141399383e-30,7.604807645335003e-28
symbol,ppr_und_pl,rrf_ppr_issue_path,1156,0.48932899880616615,0.4200118632448838,0.06931713556128233,0.5875401096730163,2.0096134974561244e-15,1.2057680984736746e-13
symbol,ppr_und_pl,rrf_hops_path,1156,0.48932899880616615,0.47590547495198987,0.013423523854176278,0.5191145789681636,0.01733208399911347,0.31197751198404244
symbol,ppr_und_pl,rrf_hops_issue_path,1156,0.48932899880616615,0.4565513968956745,0.03277760191049167,0.5423074735695215,0.00015714835234592448,0.004871598922723659
symbol,ppr_und_pl,rrf_pprpl_issue_path,1156,0.48932899880616615,0.47350017102079317,0.01582882778537298,0.5227079866141449,0.07691970656957316,0.9230364788348779
symbol,ppr_und_pl,same_dir,1156,0.48932899880616615,0.3197893621182504,0.16953963668791577,0.706308892374373,2.5445285889141644e-96,3.9694645987060967e-94
symbol,ppr_und_pl,random,1156,0.48932899880616615,0.24847668681438403,0.24085231199178211,0.7918480082853415,4.995598854010073e-153,9.291813868458735e-151
symbol,ppr_out,ppr_out_pl,1156,0.45813890221525977,0.4906277821205256,-0.03248887990526583,0.45575813268519294,2.3271094163154495e-19,1.5358922147681967e-17
symbol,ppr_out,ppr_in,1156,0.45813890221525977,0.26891172585068185,0.18922717636457792,0.7398917637480393,1.71003096064295e-110,2.838651394667297e-108
symbol,ppr_out,ppr_in_pl,1156,0.45813890221525977,0.27672810156960187,0.1814108006456579,0.7282592102584978,1.7639604168800293e-98,2.7870574586704463e-96
symbol,ppr_out,hops_lines,1156,0.45813890221525977,0.47674197454971573,-0.01860307233445596,0.4749872038170041,0.004975077068986165,0.11940184965566797
symbol,ppr_out,pagerank,1156,0.45813890221525977,0.40982896318498596,0.04830993903027381,0.5613502143173573,5.511615267373212e-37,5.236034504004551e-35
symbol,ppr_out,bm25_issue,1156,0.45813890221525977,0.3404272250723622,0.11771167714289754,0.6482505148405789,1.4614331177686901e-46,1.5491191048348114e-44
symbol,ppr_out,bm25_issue_pl,1156,0.45813890221525977,0.3552965126677088,0.10284238954755098,0.6313060487781516,4.068813797801846e-45,4.190878211735901e-43
symbol,ppr_out,path_issue,1156,0.45813890221525977,0.38238263552099244,0.07575626669426733,0.5975641605105302,2.3375667905522985e-22,1.659672421292132e-20
symbol,ppr_out,bm25_seed,1156,0.45813890221525977,0.33602775615587943,0.12211114605938034,0.6566443618970079,5.408319657028003e-54,6.219567605582204e-52
symbol,ppr_out,path_seed,1156,0.45813890221525977,0.36485004396282167,0.0932888582524381,0.6206320865411094,9.872141187078922e-44,9.872141187078921e-42
symbol,ppr_out,rrf_ppr_issue,1156,0.45813890221525977,0.3904138190033678,0.06772508321189197,0.588597852635864,9.105676896265403e-26,7.01137121012436e-24
symbol,ppr_out,rrf_ppr_issue_path,1156,0.45813890221525977,0.4200118632448838,0.03812703897037595,0.549072239317058,3.0688325450486127e-09,1.442351296172848e-07
symbol,ppr_out,rrf_hops_path,1156,0.45813890221525977,0.47590547495198987,-0.017766572736730102,0.47510057350845897,0.030403949717042415,0.5168671451897211
symbol,ppr_out,rrf_hops_issue_path,1156,0.45813890221525977,0.4565513968956745,0.0015875053195852917,0.5003749057123358,0.4662141524656105,1.0
